,,1617,,593,,2.726812816,,,,,,
505,,99,,99,99,99,99,99,,,,
506,,10,,27,4,28,50,63,,,,
507,,99,,99,99,99,99,99,,,,
508,,99,,99,99,99,99,99,,,,
509,,99,,99,99,99,99,99,,,,
510,,99,,24,41,36,13,7,,,,
511,,6,,2,27,9,53,4,,,,
512,,99,,99,99,99,99,99,,,,
513,,99,,99,99,99,99,99,,,,
514,,99,,99,99,99,99,99,,,,
515,,12,,19,27,14,28,38,,,,
516,,0,,99,99,99,99,99,,0_area,,
517,,0,,99,99,99,99,99,,0_area,,
518,,99,,99,99,99,99,99,,,,
519,,99,,99,99,99,99,99,,,,
520,,99,,46,1,39,9,43,,,,
521,,99,,46,5,27,13,38,,,,
522,,99,,57,36,56,33,53,,,,
523,,99,,99,99,99,99,99,,,,
524,,9,,30,2,13,46,33,,,,
525,,99,,99,99,99,99,99,,,,
526,,6,,18,11,32,23,1,,,,
527,,99,,39,14,55,33,53,,,,
528,,99,,99,99,99,99,99,,,,
529,,7,,18,2,16,56,62,,,,
530,,99,,99,99,99,99,99,,,,
531,,99,,99,99,99,99,99,,,,
532,,99,,99,99,99,99,99,,,,
533,,9,,2,4,9,54,14,,,,
534,,99,,99,99,99,99,99,,,,
535,,99,,99,99,99,99,99,,,,
536,,99,,36,2,9,46,27,,,,
537,,0,,99,99,99,99,99,,0_area,,
538,,1,,46,43,48,23,50,,,,
539,,0,,99,99,99,99,99,,0_area,,
540,,0,,99,99,99,99,99,,0_area,,
541,,0,,99,99,99,99,99,,0_area,,
542,,0,,99,99,99,99,99,,0_area,,
543,,0,,99,99,99,99,99,,0_area,,
544,,12,,29,6,10,21,50,,,,
545,,10,,35,30,17,19,36,,,,
546,,99,,99,99,99,99,99,,,,
547,,99,,57,22,1,25,17,,,,
548,,7,,38,28,9,41,15,,,,
549,,99,,18,45,42,10,21,,,,
550,,10,,27,10,12,30,53,,,,
551,,14,,34,57,19,18,2,,,,
552,,99,,99,99,99,99,99,,,,
553,,99,,99,99,99,99,99,,,,
554,,5,,27,1,6,35,3,,,,
555,,99,,99,99,99,99,99,,,,
556,,99,,99,99,99,99,99,,,,
557,,10,,4,60,22,26,6,,,,
558,,99,,99,99,99,99,99,,,,
559,,99,,99,99,99,99,99,,,,
560,,99,,99,99,99,99,99,,,,
561,,99,,12,22,9,43,35,,,,
562,,99,,99,99,99,99,99,,,,
563,,99,,99,99,99,99,99,,,,
564,,99,,99,99,99,99,99,,,,
565,,99,,18,41,58,62,52,,,,
566,,99,,99,99,99,99,99,,,,
567,,99,,99,99,99,99,99,,,,
568,,99,,99,99,99,99,99,,,,
569,,0,,99,99,99,99,99,,0_area,,
570,,0,,99,99,99,99,99,,0_area,,
571,,0,,99,99,99,99,99,,0_area,,
572,,0,,99,99,99,99,99,,0_area,,
573,,0,,99,99,99,99,99,,0_area,,
574,,0,,99,99,99,99,99,,0_area,,
575,,0,,99,99,99,99,99,,0_area,,
576,,9,,53,51,1,43,10,,,,
577,,7,,19,58,31,45,0,,,,
578,,99,,99,99,99,99,99,,,,
579,,5,,23,35,8,36,11,,,,
580,,99,,99,99,99,99,99,,,,
581,,99,,99,99,99,99,99,,,,
582,,8,,58,42,63,23,28,,,,
583,,99,,99,99,99,99,99,,,,
584,,99,,99,99,99,99,99,,,,
585,,99,,99,99,99,99,99,,,,
586,,7,,40,32,18,57,62,,,,
587,,99,,1,2,46,9,6,,,,
588,,99,,1,2,3,61,15,,,,
589,,99,,99,99,99,99,99,,,,
590,,99,,99,99,99,99,99,,,,
591,,99,,99,99,99,99,99,,,,
592,,14,,8,12,0,1,28,,,,
593,,99,,99,99,99,99,99,,,,
594,,9,,33,36,2,4,51,,,,
595,,99,,18,27,2,32,36,,,,
596,,99,,99,99,99,99,99,,,,
597,,99,,99,99,99,99,99,,,,
598,,0,,99,99,99,99,99,,0_area,,
599,,0,,99,99,99,99,99,,0_area,,
600,,0,,99,99,99,99,99,,0_area,,
601,,99,,99,99,99,99,99,,,,
602,,1,,29,5,35,46,20,,,,
603,,0,,99,99,99,99,99,,0_area,,
604,,0,,99,99,99,99,99,,0_area,,
605,,0,,99,99,99,99,99,,0_area,,
606,,0,,99,99,99,99,99,,0_area,,
607,,0,,99,99,99,99,99,,0_area,,
608,,14,,27,47,46,9,38,,,,
609,,7,,57,14,41,8,37,,,,
610,,99,,33,5,63,35,37,,,,
611,,99,,99,99,99,99,99,,,,
612,,4,,43,38,6,30,58,,,,
613,,99,,99,99,99,99,99,,,,
614,,99,,99,99,99,99,99,,,,
615,,9,,1,17,24,50,25,,,,
616,,9,,31,27,6,40,15,,,,
617,,10,,55,58,35,18,14,,,,
618,,9,,1,0,42,35,14,,,,
619,,8,,10,17,28,27,44,,,,
620,,99,,99,99,99,99,99,,,,
621,,99,,99,99,99,99,99,,,,
622,,99,,35,10,18,20,58,,,,
623,,99,,99,99,99,99,99,,,,
624,,3,,1,0,54,37,31,,,,
625,,99,,28,29,1,38,35,,,,
626,,99,,43,1,55,40,9,,,,
627,,9,,30,43,27,19,45,,,,
628,,9,,31,40,35,10,26,,,,
629,,11,,0,31,30,29,1,,,,
630,,99,,99,99,99,99,99,,,,
631,,99,,3,38,58,1,9,,,,
632,,1,,27,56,9,20,58,,,,
633,,99,,99,99,99,99,99,,,,
634,,0,,99,99,99,99,99,,0_area,,
635,,0,,99,99,99,99,99,,0_area,,
636,,0,,99,99,99,99,99,,0_area,,
637,,0,,99,99,99,99,99,,0_area,,
638,,0,,99,99,99,99,99,,0_area,,
639,,0,,99,99,99,99,99,,0_area,,
640,,7,,19,43,1,55,7,,,,
641,,99,,99,99,99,99,99,,,,
642,,99,,99,99,99,99,99,,,,
643,,99,,99,99,99,99,99,,,,
644,,99,,18,2,17,47,23,,,,
645,,13,,22,57,55,48,16,,,,
646,,9,,23,45,49,24,20,,,,
647,,6,,20,2,6,43,36,,,,
648,,9,,62,37,22,31,39,,,,
649,,99,,99,99,99,99,99,,,,
650,,6,,45,41,11,39,56,,,,
651,,8,,62,50,29,1,59,,,,
652,,99,,99,99,99,99,99,,,,
653,,7,,53,15,47,25,8,,,,
654,,99,,99,99,99,99,99,,,,
655,,99,,99,99,99,99,99,,,,
656,,99,,99,99,99,99,99,,,,
657,,7,,26,20,25,28,36,,,,
658,,6,,5,32,55,29,56,,,,
659,,10,,50,31,35,7,45,,,,
660,,99,,99,99,99,99,99,,,,
661,,99,,99,99,99,99,99,,,,
662,,10,,23,2,49,45,4,,,,
663,,8,,23,62,24,50,35,,,,
664,,99,,99,99,99,99,99,,,,
665,,99,,46,12,37,59,34,,,,
666,,0,,99,99,99,99,99,,0_area,,
667,,0,,99,99,99,99,99,,0_area,,
668,,0,,99,99,99,99,99,,0_area,,
669,,0,,99,99,99,99,99,,0_area,,
670,,4,,28,36,30,44,53,,,,
671,,5,,2,55,35,17,58,,,,
672,,99,,99,99,99,99,99,,,,
673,,99,,99,99,99,99,99,,,,
674,,13,,29,23,20,43,41,,,,
675,,99,,99,99,99,99,99,,,,
676,,99,,99,99,99,99,99,,,,
677,,8,,20,35,1,59,30,,,,
678,,5,,20,22,40,54,28,,,,
679,,99,,99,99,99,99,99,,,,
680,,99,,9,29,20,27,45,,,,
681,,10,,34,17,1,20,7,,,,
682,,99,,99,99,99,99,99,,,,
683,,9,,5,3,23,42,52,,,,
684,,99,,99,99,99,99,99,,,,
685,,9,,10,35,47,2,28,,,,
686,,10,,1,18,40,2,47,,,,
687,,7,,44,26,17,59,46,,,,
688,,11,,59,18,9,19,29,,,,
689,,99,,99,99,99,99,99,,,,
690,,13,,15,63,3,23,54,,,,
691,,99,,99,99,99,99,99,,,,
692,,99,,99,99,99,99,99,,,,
693,,5,,51,45,32,40,33,,,,
694,,7,,31,4,23,50,32,,,,
695,,3,,52,48,30,53,21,,,,
696,,12,,29,16,2,55,59,,,,
697,,99,,20,4,31,25,27,,,,
698,,0,,99,99,99,99,99,,0_area,,
699,,0,,99,99,99,99,99,,0_area,,
700,,0,,99,99,99,99,99,,0_area,,
701,,0,,99,99,99,99,99,,0_area,,
702,,0,,99,99,99,99,99,,0_area,,
703,,99,,60,30,0,43,48,,,,
704,,99,,99,99,99,99,99,,,,
705,,1,,27,46,14,32,54,,,,
706,,99,,99,99,99,99,99,,,,
707,,9,,2,36,31,26,21,,,,
708,,99,,99,99,99,99,99,,,,
709,,9,,2,1,36,29,14,,,,
710,,99,,99,99,99,99,99,,,,
711,,99,,99,99,99,99,99,,,,
712,,99,,99,99,99,99,99,,,,
713,,99,,17,14,46,16,25,,,,
714,,11,,25,8,29,45,14,,,,
715,,99,,99,99,99,99,99,,,,
716,,7,,15,29,62,33,31,,,,
717,,99,,99,99,99,99,99,,,,
718,,99,,99,99,99,99,99,,,,
719,,99,,99,99,99,99,99,,,,
720,,8,,37,25,61,49,38,,,,
721,,99,,40,32,27,16,37,,,,
722,,12,,1,55,58,44,19,,,,
723,,99,,99,99,99,99,99,,,,
724,,99,,99,99,99,99,99,,,,
725,,11,,0,55,19,56,38,,,,
726,,99,,99,99,99,99,99,,,,
727,,7,,27,1,53,20,10,,,,
728,,10,,33,20,19,35,9,,,,
729,,99,,46,27,33,58,15,,,,
730,,99,,99,99,99,99,99,,,,
731,,0,,99,99,99,99,99,,0_area,,
732,,0,,99,99,99,99,99,,0_area,,
733,,0,,99,99,99,99,99,,0_area,,
734,,0,,99,99,99,99,99,,0_area,,
735,,0,,99,99,99,99,99,,0_area,,
736,,99,,99,99,99,99,99,,,,
737,,0,,99,99,99,99,99,,0_area,,
738,,0,,99,99,99,99,99,,0_area,,
739,,0,,99,99,99,99,99,,0_area,,
740,,12,,2,63,37,47,34,,,,
741,,12,,24,19,60,58,30,,,,
742,,11,,46,50,44,27,5,,,,
743,,4,,31,41,53,13,8,,,,
744,,99,,6,3,28,1,44,,,,
745,,99,,99,99,99,99,99,,,,
746,,99,,32,10,9,2,28,,,,
747,,5,,29,58,8,40,63,,,,
748,,10,,11,18,31,3,40,,,,
749,,99,,99,99,99,99,99,,,,
750,,99,,99,99,99,99,99,,,,
751,,99,,99,99,99,99,99,,,,
752,,99,,99,99,99,99,99,,,,
753,,99,,99,99,99,99,99,,,,
754,,99,,20,1,25,45,29,,,,
755,,99,,99,99,99,99,99,,,,
756,,11,,35,61,39,55,25,,,,
757,,8,,46,62,5,51,45,,,,
758,,6,,58,0,27,25,23,,,,
759,,99,,99,99,99,99,99,,,,
760,,4,,55,25,40,28,17,,,,
761,,99,,99,99,99,99,99,,,,
762,,99,,99,99,99,99,99,,,,
763,,5,,29,58,1,3,38,,,,
764,,0,,99,99,99,99,99,,0_area,,
765,,0,,99,99,99,99,99,,0_area,,
766,,0,,99,99,99,99,99,,0_area,,
767,,0,,99,99,99,99,99,,0_area,,
768,,99,,99,99,99,99,99,,,,
769,,0,,99,99,99,99,99,,0_area,,
770,,0,,99,99,99,99,99,,0_area,,
771,,0,,99,99,99,99,99,,0_area,,
772,,0,,99,99,99,99,99,,0_area,,
773,,2,,20,2,3,44,16,,,,
774,,99,,99,99,99,99,99,,,,
775,,99,,99,99,99,99,99,,,,
776,,99,,99,99,99,99,99,,,,
777,,99,,99,99,99,99,99,,,,
778,,99,,99,99,99,99,99,,,,
779,,99,,18,45,54,16,11,,,,
780,,99,,99,99,99,99,99,,,,
781,,2,,35,16,2,47,44,,,,
782,,99,,99,99,99,99,99,,,,
783,,99,,99,99,99,99,99,,,,
784,,99,,2,10,18,35,36,,,,
785,,4,,56,40,25,37,14,,,,
786,,99,,58,57,29,36,1,,,,
787,,11,,56,1,31,3,61,,,,
788,,4,,47,29,12,30,28,,,,
789,,99,,9,57,47,6,55,,,,
790,,7,,45,19,18,41,1,,,,
791,,14,,35,48,44,42,18,,,,
792,,8,,25,59,23,33,22,,,,
793,,99,,99,99,99,99,99,,,,
794,,6,,1,25,58,59,23,,,,
795,,99,,99,99,99,99,99,,,,
796,,99,,99,99,99,99,99,,,,
797,,0,,99,99,99,99,99,,0_area,,
798,,0,,99,99,99,99,99,,0_area,,
799,,0,,99,99,99,99,99,,0_area,,
800,,99,,99,99,99,99,99,,,,
801,,0,,99,99,99,99,99,,0_area,,
802,,0,,99,99,99,99,99,,0_area,,
803,,0,,99,99,99,99,99,,0_area,,
804,,0,,99,99,99,99,99,,0_area,,
805,,0,,99,99,99,99,99,,0_area,,
806,,99,,3,10,40,23,7,,,,
807,,1,,29,3,38,55,18,,,,
808,,1,,33,45,56,55,16,,,,
809,,99,,99,99,99,99,99,,,,
810,,6,,20,51,60,24,39,,,,
811,,99,,99,99,99,99,99,,,,
812,,4,,45,22,29,17,61,,,,
813,,2,,23,48,55,36,11,,,,
814,,99,,99,99,99,99,99,,,,
815,,99,,2,1,26,38,27,,,,
816,,99,,99,99,99,99,99,,,,
817,,99,,99,99,99,99,99,,,,
818,,12,,36,4,56,37,52,,,,
819,,14,,47,20,29,37,42,,,,
820,,99,,99,99,99,99,99,,,,
821,,10,,9,2,5,63,55,,,,
822,,7,,7,33,3,40,51,,,,
823,,99,,99,99,99,99,99,,,,
824,,99,,99,99,99,99,99,,,,
825,,99,,23,11,35,61,5,,,,
826,,99,,1,36,63,0,23,,,,
827,,99,,99,99,99,99,99,,,,
828,,99,,99,99,99,99,99,,,,
829,,0,,99,99,99,99,99,,0_area,,
830,,0,,99,99,99,99,99,,0_area,,
831,,0,,99,99,99,99,99,,0_area,,
832,,99,,99,99,99,99,99,,,,
833,,0,,99,99,99,99,99,,0_area,,
834,,0,,99,99,99,99,99,,0_area,,
835,,0,,99,99,99,99,99,,0_area,,
836,,0,,99,99,99,99,99,,0_area,,
837,,0,,99,99,99,99,99,,0_area,,
838,,99,,99,99,99,99,99,,,,
839,,4,,62,2,36,41,18,,,,
840,,0,,99,99,99,99,99,,0_area,,
841,,99,,99,99,99,99,99,,,,
842,,99,,99,99,99,99,99,,,,
843,,99,,99,99,99,99,99,,,,
844,,99,,99,99,99,99,99,,,,
845,,99,,99,99,99,99,99,,,,
846,,99,,99,99,99,99,99,,,,
847,,99,,99,99,99,99,99,,,,
848,,12,,23,59,52,41,40,,,,
849,,99,,99,99,99,99,99,,,,
850,,99,,99,99,99,99,99,,,,
851,,99,,99,99,99,99,99,,,,
852,,99,,99,99,99,99,99,,,,
853,,99,,28,1,44,16,55,,,,
854,,99,,30,40,52,29,2,,,,
855,,1,,25,58,1,2,36,,,,
856,,99,,99,99,99,99,99,,,,
857,,99,,10,57,55,21,33,,,,
858,,99,,99,99,99,99,99,,,,
859,,99,,1,2,14,44,47,,,,
860,,4,,31,2,6,22,32,,,,
861,,1,,59,38,3,58,11,,60,,
862,,0,,99,99,99,99,99,,0_area,,
863,,0,,99,99,99,99,99,,0_area,,
864,,99,,99,99,99,99,99,,,,
865,,0,,99,99,99,99,99,,0_area,,
866,,0,,99,99,99,99,99,,0_area,,
867,,0,,99,99,99,99,99,,0_area,,
868,,0,,99,99,99,99,99,,0_area,,
869,,0,,99,99,99,99,99,,0_area,,
870,,0,,99,99,99,99,99,,0_area,,
871,,0,,99,99,99,99,99,,0_area,,
872,,0,,99,99,99,99,99,,0_area,,
873,,99,,99,99,99,99,99,,,,
874,,99,,2,36,57,28,22,,,,
875,,1,,18,20,2,56,41,,2,,
876,,1,,2,24,18,14,23,,2,36,
877,,1,,14,10,48,19,61,,2,,
878,,4,,36,14,27,63,10,,,,
879,,14,,57,61,0,43,3,,,,
880,,12,,24,2,1,49,31,,,,
881,,99,,99,99,99,99,99,,,,
882,,99,,99,99,99,99,99,,,,
883,,99,,99,99,99,99,99,,,,
884,,99,,16,25,26,40,22,,,,
885,,10,,20,15,45,1,47,,,,
886,,99,,99,99,99,99,99,,,,
887,,99,,99,99,99,99,99,,,,
888,,11,,0,26,32,62,5,,,,
889,,99,,16,1,21,25,57,,,,
890,,99,,99,99,99,99,99,,,,
891,,6,,15,17,10,22,16,,,,
892,,99,,99,99,99,99,99,,,,
893,,3,,11,36,30,14,41,,,,
894,,0,,99,99,99,99,99,,0_area,,
895,,0,,99,99,99,99,99,,0_area,,
896,,99,,99,99,99,99,99,,,,
897,,0,,99,99,99,99,99,,0_area,,
898,,0,,99,99,99,99,99,,0_area,,
899,,0,,99,99,99,99,99,,0_area,,
900,,0,,99,99,99,99,99,,0_area,,
901,,0,,99,99,99,99,99,,0_area,,
902,,0,,99,99,99,99,99,,0_area,,
903,,0,,99,99,99,99,99,,0_area,,
904,,0,,99,99,99,99,99,,0_area,,
905,,1,,44,20,46,36,38,,,,
906,,0,,99,99,99,99,99,,0_area,,
907,,0,,99,99,99,99,99,,0_area,,
908,,0,,99,99,99,99,99,,0_area,,
909,,99,,99,99,99,99,99,,,,
910,,9,,34,36,10,19,57,,,,
911,,99,,99,99,99,99,99,,,,
912,,8,,27,55,32,25,46,,,,
913,,99,,32,1,27,59,10,,,,
914,,99,,99,99,99,99,99,,,,
915,,99,,99,99,99,99,99,,,,
916,,99,,99,99,99,99,99,,,,
917,,7,,32,4,47,38,5,,,,
918,,99,,99,99,99,99,99,,,,
919,,10,,18,20,46,25,2,,,,
920,,99,,99,99,99,99,99,,,,
921,,99,,99,99,99,99,99,,,,
922,,99,,99,99,99,99,99,,,,
923,,7,,44,32,28,14,40,,,,
924,,99,,99,99,99,99,99,,,,
925,,99,,99,99,99,99,99,,,,
926,,1,,29,1,27,9,48,,36,60,
927,,0,,99,99,99,99,99,,0_area,,
928,,99,,99,99,99,99,99,,,,
929,,99,,99,99,99,99,99,,,,
930,,0,,99,99,99,99,99,,0_area,,
931,,0,,99,99,99,99,99,,0_area,,
932,,0,,99,99,99,99,99,,0_area,,
933,,0,,99,99,99,99,99,,0_area,,
934,,0,,99,99,99,99,99,,0_area,,
935,,0,,99,99,99,99,99,,0_area,,
936,,0,,99,99,99,99,99,,0_area,,
937,,0,,99,99,99,99,99,,0_area,,
938,,1,,2,29,27,32,47,,2,,
939,,0,,99,99,99,99,99,,0_area,,
940,,1,,36,27,28,26,2,,,,
941,,8,,16,37,40,38,9,,,,
942,,99,,99,99,99,99,99,,,,
943,,99,,99,99,99,99,99,,,,
944,,99,,99,99,99,99,99,,,,
945,,2,,2,45,26,9,27,,2,36,
946,,99,,99,99,99,99,99,,,,
947,,99,,99,99,99,99,99,,,,
948,,99,,99,99,99,99,99,,,,
949,,99,,99,99,99,99,99,,,,
950,,99,,28,44,25,55,33,,,,
951,,2,,2,14,40,6,27,,2,36,60
952,,99,,99,99,99,99,99,,,,
953,,99,,2,27,46,30,35,,,,
954,,99,,99,99,99,99,99,,,,
955,,99,,99,99,99,99,99,,,,
956,,99,,99,99,99,99,99,,,,
957,,7,,27,50,5,48,35,,,,
958,,99,,99,99,99,99,99,,,,
959,,99,,99,99,99,99,99,,,,
960,,99,,99,99,99,99,99,,,,
961,,0,,99,99,99,99,99,,0_area,,
962,,0,,99,99,99,99,99,,0_area,,
963,,0,,99,99,99,99,99,,0_area,,
964,,0,,99,99,99,99,99,,0_area,,
965,,0,,99,99,99,99,99,,0_area,,
966,,0,,99,99,99,99,99,,0_area,,
967,,0,,99,99,99,99,99,,0_area,,
968,,0,,99,99,99,99,99,,0_area,,
969,,1,,36,63,23,27,28,,36,60,
970,,99,,51,25,31,36,61,,,,
971,,1,,19,34,63,60,18,,,,
972,,0,,99,99,99,99,99,,0_area,,
973,,3,,18,41,45,50,11,,,,
974,,0,,99,99,99,99,99,,0_area,,
975,,0,,99,99,99,99,99,,0_area,,
976,,0,,99,99,99,99,99,,0_area,,
977,,0,,99,99,99,99,99,,0_area,,
978,,0,,99,99,99,99,99,,0_area,,
979,,1,,58,51,47,56,37,,,,
980,,3,,36,9,25,46,14,,,,
981,,99,,99,99,99,99,99,,,,
982,,99,,99,99,99,99,99,,,,
983,,99,,99,99,99,99,99,,,,
984,,99,,99,99,99,99,99,,,,
985,,3,,4,23,51,28,10,,,,
986,,7,,2,46,47,8,37,,,,
987,,99,,99,99,99,99,99,,,,
988,,99,,99,99,99,99,99,,,,
989,,99,,14,1,48,27,2,,,,
990,,99,,99,99,99,99,99,,,,
991,,99,,99,99,99,99,99,,,,
992,,6,,9,35,33,13,41,,,,
993,,5,,54,13,46,36,41,,,,
994,,4,,54,13,46,35,41,,,,
995,,5,,13,54,46,35,39,,,,
996,,4,,54,13,46,35,1,,,,
997,,99,,54,13,60,41,36,,,,
998,,5,,54,13,35,46,36,,,,
999,,5,,46,13,54,36,41,,,,
1000,,5,,46,13,54,35,41,,,,
1001,,99,,38,13,39,54,35,,,,
1002,,99,,46,54,13,35,36,,,,
1003,,5,,46,54,13,41,35,,,,
1004,,4,,54,13,46,36,35,,,,
1005,,5,,46,13,54,2,35,,,,
1006,,5,,54,13,46,35,41,,,,
1007,,4,,13,46,35,29,41,,,,
1008,,99,,13,35,41,54,46,,,,
1009,,5,,54,13,35,41,46,,,,
1010,,5,,46,13,54,35,36,,,,
1011,,99,,46,13,54,41,60,,,,
1012,,4,,46,36,13,54,35,,,,
1013,,99,,46,2,13,39,30,,,,
1014,,4,,46,18,2,13,35,,,,
1015,,99,,46,2,54,27,36,,,,
1016,,99,,2,56,57,10,27,,,,
1017,,99,,2,18,25,14,28,,,,
1018,,99,,2,32,36,23,35,,,,
1019,,5,,18,14,1,2,29,,,,
1020,,6,,35,49,60,50,13,,,,
1021,,5,,9,13,3,51,48,,,,
1022,,99,,99,99,99,99,99,,,,
1023,,99,,99,99,99,99,99,,,,
